Machine_ID,value_ISO,value_DEMO,value_ACC,value_P2P,valueTEMP,minute,second,year,month,day,hour
1,0.369140655,0.000326157,0.01312256,0.044921879,26.0,37,5,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044921879,26.0,37,10,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044921879,26.0,37,15,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044921879,26.0,37,20,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044921879,26.0,37,25,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,31,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,36,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,41,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,46,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,51,2022,12,7,13
1,0.369140655,0.000328064,0.01312256,0.044433597,26.0,37,56,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,1,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,6,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,11,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,16,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,21,2022,12,7,13
1,0.37109378,0.000322342,0.01312256,0.043701176,26.0,38,26,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,31,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,36,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,41,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,46,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,51,2022,12,7,13
1,0.37109378,0.000320435,0.01312256,0.044921879,26.0,38,56,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,1,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,6,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,11,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,16,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,21,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044433597,26.0,39,26,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,31,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,36,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,41,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,47,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,52,2022,12,7,13
1,0.369140655,0.000324249,0.013183595,0.044189457,26.0,39,57,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,2,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,7,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,12,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,17,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,22,2022,12,7,13
1,0.369140655,0.000329971,0.01312256,0.043945316,26.0,40,27,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,32,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,37,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,42,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,47,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,52,2022,12,7,13
1,0.369140655,0.000326157,0.01312256,0.044677738,26.0,40,57,2022,12,7,13
1,0.37109378,0.000328064,0.013183595,0.045166019,26.0,41,2,2022,12,7,13
1,0.37109378,0.000328064,0.013183595,0.045166019,26.0,41,7,2022,12,7,13
1,0.37109378,0.000328064,0.013183595,0.045166019,26.0,41,12,2022,12,7,13
1,0.37109378,0.000328064,0.013183595,0.045166019,26.0,41,17,2022,12,7,13
1,0.37109378,0.000328064,0.013183595,0.045166019,26.0,41,22,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,27,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,32,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,37,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,42,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,47,2022,12,7,13
1,0.51171881,0.012573243,0.060791019,0.486328155,26.0,41,52,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,41,57,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,42,2,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,42,7,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,42,12,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,42,17,2022,12,7,13
1,0.50000006,0.012695313,0.058105472,0.51562506,26.0,42,23,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,28,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,33,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,38,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,43,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,48,2022,12,7,13
1,0.494140655,0.01312256,0.056152347,0.41796878,26.0,42,53,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,42,58,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,43,3,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,43,8,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,43,13,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,43,18,2022,12,7,13
1,0.482421905,0.013854981,0.057617191,0.470703155,26.0,43,23,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,28,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,33,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,38,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,43,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,48,2022,12,7,13
1,0.48046878,0.012878419,0.057617191,0.49609378,26.0,43,53,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,43,58,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,44,3,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,44,8,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,44,13,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,44,18,2022,12,7,13
1,0.466796905,0.01312256,0.062011722,0.53515631,26.0,44,23,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,28,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,33,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,38,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,43,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,49,2022,12,7,13
1,0.50781256,0.01312256,0.061767582,0.47656253,25.375,44,54,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,44,59,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,45,4,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,45,9,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,45,14,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,45,19,2022,12,7,13
1,0.365234405,0.000337601,0.012939454,0.044921879,25.0,45,24,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,29,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,34,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,39,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,44,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,49,2022,12,7,13
1,0.36328128,0.000339508,0.012939454,0.044433597,25.0,45,54,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044677738,25.0,45,59,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044677738,25.0,46,4,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044677738,25.0,46,9,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044677738,25.0,46,14,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044677738,25.0,46,19,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,24,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,29,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,34,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,39,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,44,2022,12,7,13
1,0.36328128,0.000337601,0.013000489,0.044677738,26.0,46,49,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,46,54,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,46,59,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,47,4,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,47,10,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,47,15,2022,12,7,13
1,0.365234405,0.00034523,0.013000489,0.044677738,26.0,47,20,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,25,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,30,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,35,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,40,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,45,2022,12,7,13
1,0.365234405,0.000339508,0.012939454,0.044189457,26.0,47,50,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,47,55,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,48,0,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,48,5,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,48,10,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,48,15,2022,12,7,13
1,0.36328128,0.000333786,0.012939454,0.044189457,26.0,48,20,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,25,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,30,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,35,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,40,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,45,2022,12,7,13
1,0.36328128,0.000343323,0.012939454,0.044189457,26.0,48,50,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,48,55,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,49,0,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,49,5,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,49,10,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,49,15,2022,12,7,13
1,0.36328128,0.00034523,0.012939454,0.043945316,26.0,49,20,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,25,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,30,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,35,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,41,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,46,2022,12,7,13
1,0.365234405,0.000337601,0.013000489,0.044433597,26.0,49,51,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,49,56,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,50,1,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,50,6,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,50,11,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,50,16,2022,12,7,13
1,0.36328128,0.000341415,0.012939454,0.044433597,26.0,50,21,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044433597,26.0,50,26,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044433597,26.0,50,31,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044433597,26.0,50,36,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044433597,26.0,50,41,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044433597,26.0,50,46,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,50,51,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,50,56,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,51,1,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,51,6,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,51,11,2022,12,7,13
1,0.365234405,0.000339508,0.013000489,0.044921879,26.0,51,16,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,21,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,26,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,31,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,36,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,41,2022,12,7,13
1,0.49218753,0.000343323,0.013000489,0.043945316,26.0,51,46,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,51,51,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,51,56,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,52,2,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,52,7,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,52,12,2022,12,7,13
1,0.486328155,0.012145997,0.062500007,0.498046905,26.0,52,17,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,22,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,27,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,32,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,37,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,42,2022,12,7,13
1,0.46484378,0.012023927,0.062988289,0.53906256,26.0,52,47,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,52,52,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,52,57,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,53,2,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,53,7,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,53,12,2022,12,7,13
1,0.47265628,0.011962892,0.065429695,0.482421905,26.0,53,17,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,22,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,27,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,32,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,37,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,42,2022,12,7,13
1,0.36718753,0.000328064,0.012878419,0.043457035,26.0,53,47,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,53,52,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,53,57,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,54,2,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,54,7,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,54,12,2022,12,7,13
1,0.36328128,0.000326157,0.012878419,0.043945316,26.0,54,17,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,22,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,27,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,32,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,38,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,43,2022,12,7,13
1,0.361328155,0.000328064,0.012878419,0.043701176,26.0,54,48,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,54,53,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,54,58,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,55,3,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,55,8,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,55,13,2022,12,7,13
1,0.36718753,0.000328064,0.012939454,0.044433597,26.0,55,18,2022,12,7,13
1,0.36328128,0.000322342,0.012939454,0.043945316,26.0,55,23,2022,12,7,13
1,0.36328128,0.000322342,0.012939454,0.043945316,26.0,55,28,2022,12,7,13
1,0.36328128,0.000322342,0.012939454,0.043945316,26.0,55,33,2022,12,7,13
1,0.36328128,0.000322342,0.012939454,0.043945316,26.0,55,38,2022,12,7,13
1,0.36328128,0.000322342,0.012939454,0.043945316,26.0,55,43,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,55,48,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,55,53,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,55,58,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,56,3,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,56,8,2022,12,7,13
1,0.36718753,0.000328064,0.013000489,0.044433597,26.0,56,13,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,18,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,23,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,28,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,33,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,38,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044677738,26.0,56,43,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,56,48,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,56,53,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,56,58,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,57,4,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,57,9,2022,12,7,13
1,0.36718753,0.000333786,0.013061524,0.044677738,26.0,57,14,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,19,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,24,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,29,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,34,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,39,2022,12,7,13
1,0.365234405,0.000335693,0.013061524,0.044677738,26.0,57,44,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,57,49,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,57,54,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,57,59,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,58,4,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,58,9,2022,12,7,13
1,0.36718753,0.000329971,0.013061524,0.043945316,26.0,58,14,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,19,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,24,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,29,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,34,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,39,2022,12,7,13
1,0.369140655,0.000333786,0.013061524,0.044677738,26.0,58,44,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,58,49,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,58,54,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,58,59,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,59,4,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,59,9,2022,12,7,13
1,0.36718753,0.000331879,0.013000489,0.044189457,26.0,59,14,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,19,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,24,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,29,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,35,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,40,2022,12,7,13
1,0.36718753,0.000331879,0.013061524,0.045166019,26.0,59,45,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044189457,26.0,59,50,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044189457,26.0,59,55,2022,12,7,13
1,0.365234405,0.000333786,0.013061524,0.044189457,26.0,0,0,2022,12,7,14
1,0.365234405,0.000333786,0.013061524,0.044189457,26.0,0,5,2022,12,7,14
1,0.365234405,0.000333786,0.013061524,0.044189457,26.0,0,10,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,15,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,20,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,25,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,30,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,35,2022,12,7,14
1,0.36718753,0.000331879,0.013061524,0.044433597,26.0,0,40,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,0,45,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,0,50,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,0,55,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,1,0,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,1,5,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.044189457,26.0,1,10,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,15,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,20,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,25,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,30,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,35,2022,12,7,14
1,0.36718753,0.000331879,0.01312256,0.044921879,26.0,1,40,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,1,45,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,1,50,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,1,55,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,2,0,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,2,6,2022,12,7,14
1,0.369140655,0.000329971,0.01312256,0.047607426,26.0,2,11,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,16,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,21,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,26,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,31,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,36,2022,12,7,14
1,0.369140655,0.000329971,0.013061524,0.045166019,26.0,2,41,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,2,46,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,2,51,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,2,56,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,3,1,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,3,6,2022,12,7,14
1,0.369140655,0.000331879,0.01312256,0.045166019,26.0,3,11,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,16,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,21,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,26,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,31,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,36,2022,12,7,14
1,0.369140655,0.000328064,0.013183595,0.044921879,26.0,3,41,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,3,46,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,3,51,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,3,56,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,4,1,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,4,6,2022,12,7,14
1,0.36718753,0.000329971,0.01312256,0.045654301,26.0,4,11,2022,12,7,14
